IdDate,Date,Month,Year,Trimester,DayOfWeek
20150309,9/3/2015,marzo,2015,1,lunes
20150310,10/3/2015,marzo,2015,1,martes
20150311,11/3/2015,marzo,2015,1,miércoles
20150312,12/3/2015,marzo,2015,1,jueves
20150313,13/3/2015,marzo,2015,1,viernes
20150314,14/3/2015,marzo,2015,1,sábado
20150315,15/3/2015,marzo,2015,1,domingo
20150316,16/3/2015,marzo,2015,1,lunes
20150317,17/3/2015,marzo,2015,1,martes
20150318,18/3/2015,marzo,2015,1,miércoles
20150319,19/3/2015,marzo,2015,1,jueves
20150320,20/3/2015,marzo,2015,1,viernes
20150321,21/3/2015,marzo,2015,1,sábado
20150322,22/3/2015,marzo,2015,1,domingo
20150323,23/3/2015,marzo,2015,1,lunes
20150324,24/3/2015,marzo,2015,1,martes
20150325,25/3/2015,marzo,2015,1,miércoles
20150326,26/3/2015,marzo,2015,1,jueves
20150327,27/3/2015,marzo,2015,1,viernes
20150328,28/3/2015,marzo,2015,1,sábado
20150329,29/3/2015,marzo,2015,1,domingo
20150330,30/3/2015,marzo,2015,1,lunes
20150331,31/3/2015,marzo,2015,1,martes
20150401,1/4/2015,abril,2015,2,miércoles
20150402,2/4/2015,abril,2015,2,jueves
20150403,3/4/2015,abril,2015,2,viernes
20150404,4/4/2015,abril,2015,2,sábado
20150405,5/4/2015,abril,2015,2,domingo
20150406,6/4/2015,abril,2015,2,lunes
20150407,7/4/2015,abril,2015,2,martes
20150408,8/4/2015,abril,2015,2,miércoles
20150409,9/4/2015,abril,2015,2,jueves
20150410,10/4/2015,abril,2015,2,viernes
20150411,11/4/2015,abril,2015,2,sábado
20150412,12/4/2015,abril,2015,2,domingo
20150413,13/4/2015,abril,2015,2,lunes
20150414,14/4/2015,abril,2015,2,martes
20150415,15/4/2015,abril,2015,2,miércoles
20150416,16/4/2015,abril,2015,2,jueves
20150417,17/4/2015,abril,2015,2,viernes
20150418,18/4/2015,abril,2015,2,sábado
20150419,19/4/2015,abril,2015,2,domingo
20150420,20/4/2015,abril,2015,2,lunes
20150421,21/4/2015,abril,2015,2,martes
20150422,22/4/2015,abril,2015,2,miércoles
20150423,23/4/2015,abril,2015,2,jueves
20150424,24/4/2015,abril,2015,2,viernes
20150425,25/4/2015,abril,2015,2,sábado
20150426,26/4/2015,abril,2015,2,domingo
20150427,27/4/2015,abril,2015,2,lunes
20150428,28/4/2015,abril,2015,2,martes
20150429,29/4/2015,abril,2015,2,miércoles
20150430,30/4/2015,abril,2015,2,jueves
20150501,1/5/2015,mayo,2015,2,viernes
20150502,2/5/2015,mayo,2015,2,sábado
20150503,3/5/2015,mayo,2015,2,domingo
20150504,4/5/2015,mayo,2015,2,lunes
20150505,5/5/2015,mayo,2015,2,martes
20150506,6/5/2015,mayo,2015,2,miércoles
20150507,7/5/2015,mayo,2015,2,jueves
20150508,8/5/2015,mayo,2015,2,viernes
20150509,9/5/2015,mayo,2015,2,sábado
20150510,10/5/2015,mayo,2015,2,domingo
20150511,11/5/2015,mayo,2015,2,lunes
20150512,12/5/2015,mayo,2015,2,martes
20150513,13/5/2015,mayo,2015,2,miércoles
20150514,14/5/2015,mayo,2015,2,jueves
20150515,15/5/2015,mayo,2015,2,viernes
20150516,16/5/2015,mayo,2015,2,sábado
20150517,17/5/2015,mayo,2015,2,domingo
20150518,18/5/2015,mayo,2015,2,lunes
20150519,19/5/2015,mayo,2015,2,martes
20150520,20/5/2015,mayo,2015,2,miércoles
20150521,21/5/2015,mayo,2015,2,jueves
20150522,22/5/2015,mayo,2015,2,viernes
20150523,23/5/2015,mayo,2015,2,sábado
20150524,24/5/2015,mayo,2015,2,domingo
20150525,25/5/2015,mayo,2015,2,lunes
20150526,26/5/2015,mayo,2015,2,martes
20150527,27/5/2015,mayo,2015,2,miércoles
20150528,28/5/2015,mayo,2015,2,jueves
20150529,29/5/2015,mayo,2015,2,viernes
20150530,30/5/2015,mayo,2015,2,sábado
20150531,31/5/2015,mayo,2015,2,domingo
20150601,1/6/2015,junio,2015,2,lunes
20150602,2/6/2015,junio,2015,2,martes
20150603,3/6/2015,junio,2015,2,miércoles
20150604,4/6/2015,junio,2015,2,jueves
20150605,5/6/2015,junio,2015,2,viernes
20150606,6/6/2015,junio,2015,2,sábado
20150607,7/6/2015,junio,2015,2,domingo
20150608,8/6/2015,junio,2015,2,lunes
20150609,9/6/2015,junio,2015,2,martes
20150610,10/6/2015,junio,2015,2,miércoles
20150611,11/6/2015,junio,2015,2,jueves
20150612,12/6/2015,junio,2015,2,viernes
20150613,13/6/2015,junio,2015,2,sábado
20150614,14/6/2015,junio,2015,2,domingo
20150615,15/6/2015,junio,2015,2,lunes
20150616,16/6/2015,junio,2015,2,martes
20150617,17/6/2015,junio,2015,2,miércoles
20150618,18/6/2015,junio,2015,2,jueves
20150619,19/6/2015,junio,2015,2,viernes
20150620,20/6/2015,junio,2015,2,sábado
20150621,21/6/2015,junio,2015,2,domingo
20150622,22/6/2015,junio,2015,2,lunes
20150623,23/6/2015,junio,2015,2,martes
20150624,24/6/2015,junio,2015,2,miércoles
20150625,25/6/2015,junio,2015,2,jueves
20150626,26/6/2015,junio,2015,2,viernes
20150627,27/6/2015,junio,2015,2,sábado
20150628,28/6/2015,junio,2015,2,domingo
20150629,29/6/2015,junio,2015,2,lunes
20150630,30/6/2015,junio,2015,2,martes
20150701,1/7/2015,julio,2015,3,miércoles
20150702,2/7/2015,julio,2015,3,jueves
20150703,3/7/2015,julio,2015,3,viernes
20150704,4/7/2015,julio,2015,3,sábado
20150705,5/7/2015,julio,2015,3,domingo
20150706,6/7/2015,julio,2015,3,lunes
20150707,7/7/2015,julio,2015,3,martes
20150708,8/7/2015,julio,2015,3,miércoles
20150709,9/7/2015,julio,2015,3,jueves
20150710,10/7/2015,julio,2015,3,viernes
20150711,11/7/2015,julio,2015,3,sábado
20150712,12/7/2015,julio,2015,3,domingo
20150713,13/7/2015,julio,2015,3,lunes
20150714,14/7/2015,julio,2015,3,martes
20150715,15/7/2015,julio,2015,3,miércoles
20150716,16/7/2015,julio,2015,3,jueves
20150717,17/7/2015,julio,2015,3,viernes
20150718,18/7/2015,julio,2015,3,sábado
20150719,19/7/2015,julio,2015,3,domingo
20150720,20/7/2015,julio,2015,3,lunes
20150721,21/7/2015,julio,2015,3,martes
20150722,22/7/2015,julio,2015,3,miércoles
20150723,23/7/2015,julio,2015,3,jueves
20150724,24/7/2015,julio,2015,3,viernes
20150725,25/7/2015,julio,2015,3,sábado
20150726,26/7/2015,julio,2015,3,domingo
20150727,27/7/2015,julio,2015,3,lunes
20150728,28/7/2015,julio,2015,3,martes
20150729,29/7/2015,julio,2015,3,miércoles
20150730,30/7/2015,julio,2015,3,jueves
20150731,31/7/2015,julio,2015,3,viernes
20150801,1/8/2015,agosto,2015,3,sábado
20150802,2/8/2015,agosto,2015,3,domingo
20150803,3/8/2015,agosto,2015,3,lunes
20150804,4/8/2015,agosto,2015,3,martes
20150805,5/8/2015,agosto,2015,3,miércoles
20150806,6/8/2015,agosto,2015,3,jueves
20150807,7/8/2015,agosto,2015,3,viernes
20150808,8/8/2015,agosto,2015,3,sábado
20150809,9/8/2015,agosto,2015,3,domingo
20150810,10/8/2015,agosto,2015,3,lunes
20150811,11/8/2015,agosto,2015,3,martes
20150812,12/8/2015,agosto,2015,3,miércoles
20150813,13/8/2015,agosto,2015,3,jueves
20150814,14/8/2015,agosto,2015,3,viernes
20150815,15/8/2015,agosto,2015,3,sábado
20150816,16/8/2015,agosto,2015,3,domingo
20150817,17/8/2015,agosto,2015,3,lunes
20150818,18/8/2015,agosto,2015,3,martes
20150819,19/8/2015,agosto,2015,3,miércoles
20150820,20/8/2015,agosto,2015,3,jueves
20150821,21/8/2015,agosto,2015,3,viernes
20150822,22/8/2015,agosto,2015,3,sábado
20150823,23/8/2015,agosto,2015,3,domingo
20150824,24/8/2015,agosto,2015,3,lunes
20150825,25/8/2015,agosto,2015,3,martes
20150826,26/8/2015,agosto,2015,3,miércoles
20150827,27/8/2015,agosto,2015,3,jueves
20150828,28/8/2015,agosto,2015,3,viernes
20150829,29/8/2015,agosto,2015,3,sábado
20150830,30/8/2015,agosto,2015,3,domingo
20150831,31/8/2015,agosto,2015,3,lunes
20150901,1/9/2015,septiembre,2015,3,martes
20150902,2/9/2015,septiembre,2015,3,miércoles
20150903,3/9/2015,septiembre,2015,3,jueves
20150904,4/9/2015,septiembre,2015,3,viernes
20150905,5/9/2015,septiembre,2015,3,sábado
20150906,6/9/2015,septiembre,2015,3,domingo
20150907,7/9/2015,septiembre,2015,3,lunes
20150908,8/9/2015,septiembre,2015,3,martes
20150909,9/9/2015,septiembre,2015,3,miércoles
20150910,10/9/2015,septiembre,2015,3,jueves
20150911,11/9/2015,septiembre,2015,3,viernes
20150912,12/9/2015,septiembre,2015,3,sábado
20150913,13/9/2015,septiembre,2015,3,domingo
20150914,14/9/2015,septiembre,2015,3,lunes
20150915,15/9/2015,septiembre,2015,3,martes
20150916,16/9/2015,septiembre,2015,3,miércoles
20150917,17/9/2015,septiembre,2015,3,jueves
20150918,18/9/2015,septiembre,2015,3,viernes
20150919,19/9/2015,septiembre,2015,3,sábado
20150920,20/9/2015,septiembre,2015,3,domingo
20150921,21/9/2015,septiembre,2015,3,lunes
20150922,22/9/2015,septiembre,2015,3,martes
20150923,23/9/2015,septiembre,2015,3,miércoles
20150924,24/9/2015,septiembre,2015,3,jueves
20150925,25/9/2015,septiembre,2015,3,viernes
20150926,26/9/2015,septiembre,2015,3,sábado
20150927,27/9/2015,septiembre,2015,3,domingo
20150928,28/9/2015,septiembre,2015,3,lunes
20150929,29/9/2015,septiembre,2015,3,martes
20150930,30/9/2015,septiembre,2015,3,miércoles
20151001,1/10/2015,octubre,2015,4,jueves
20151002,2/10/2015,octubre,2015,4,viernes
20151003,3/10/2015,octubre,2015,4,sábado
20151004,4/10/2015,octubre,2015,4,domingo
20151005,5/10/2015,octubre,2015,4,lunes
20151006,6/10/2015,octubre,2015,4,martes
20151007,7/10/2015,octubre,2015,4,miércoles
20151008,8/10/2015,octubre,2015,4,jueves
20151009,9/10/2015,octubre,2015,4,viernes
20151010,10/10/2015,octubre,2015,4,sábado
20151011,11/10/2015,octubre,2015,4,domingo
20151012,12/10/2015,octubre,2015,4,lunes
20151013,13/10/2015,octubre,2015,4,martes
20151014,14/10/2015,octubre,2015,4,miércoles
20151015,15/10/2015,octubre,2015,4,jueves
20151016,16/10/2015,octubre,2015,4,viernes
20151017,17/10/2015,octubre,2015,4,sábado
20151018,18/10/2015,octubre,2015,4,domingo
20151019,19/10/2015,octubre,2015,4,lunes
20151020,20/10/2015,octubre,2015,4,martes
20151021,21/10/2015,octubre,2015,4,miércoles
20151022,22/10/2015,octubre,2015,4,jueves
20151023,23/10/2015,octubre,2015,4,viernes
20151024,24/10/2015,octubre,2015,4,sábado
20151025,25/10/2015,octubre,2015,4,domingo
20151026,26/10/2015,octubre,2015,4,lunes
20151027,27/10/2015,octubre,2015,4,martes
20151028,28/10/2015,octubre,2015,4,miércoles
20151029,29/10/2015,octubre,2015,4,jueves
20151030,30/10/2015,octubre,2015,4,viernes
20151031,31/10/2015,octubre,2015,4,sábado
20151101,1/11/2015,noviembre,2015,4,domingo
20151102,2/11/2015,noviembre,2015,4,lunes
20151103,3/11/2015,noviembre,2015,4,martes
20151104,4/11/2015,noviembre,2015,4,miércoles
20151105,5/11/2015,noviembre,2015,4,jueves
20151106,6/11/2015,noviembre,2015,4,viernes
20151107,7/11/2015,noviembre,2015,4,sábado
20151108,8/11/2015,noviembre,2015,4,domingo
20151109,9/11/2015,noviembre,2015,4,lunes
20151110,10/11/2015,noviembre,2015,4,martes
20151111,11/11/2015,noviembre,2015,4,miércoles
20151112,12/11/2015,noviembre,2015,4,jueves
20151113,13/11/2015,noviembre,2015,4,viernes
20151114,14/11/2015,noviembre,2015,4,sábado
20151115,15/11/2015,noviembre,2015,4,domingo
20151116,16/11/2015,noviembre,2015,4,lunes
20151117,17/11/2015,noviembre,2015,4,martes
20151118,18/11/2015,noviembre,2015,4,miércoles
20151119,19/11/2015,noviembre,2015,4,jueves
20151120,20/11/2015,noviembre,2015,4,viernes
20151121,21/11/2015,noviembre,2015,4,sábado
20151122,22/11/2015,noviembre,2015,4,domingo
20151123,23/11/2015,noviembre,2015,4,lunes
20151124,24/11/2015,noviembre,2015,4,martes
20151125,25/11/2015,noviembre,2015,4,miércoles
20151126,26/11/2015,noviembre,2015,4,jueves
20151127,27/11/2015,noviembre,2015,4,viernes
20151128,28/11/2015,noviembre,2015,4,sábado
20151129,29/11/2015,noviembre,2015,4,domingo
20151130,30/11/2015,noviembre,2015,4,lunes
20151201,1/12/2015,diciembre,2015,4,martes
20151202,2/12/2015,diciembre,2015,4,miércoles
20151203,3/12/2015,diciembre,2015,4,jueves
20151204,4/12/2015,diciembre,2015,4,viernes
20151205,5/12/2015,diciembre,2015,4,sábado
20151206,6/12/2015,diciembre,2015,4,domingo
20151207,7/12/2015,diciembre,2015,4,lunes
20151208,8/12/2015,diciembre,2015,4,martes
20151209,9/12/2015,diciembre,2015,4,miércoles
20151210,10/12/2015,diciembre,2015,4,jueves
20151211,11/12/2015,diciembre,2015,4,viernes
20151212,12/12/2015,diciembre,2015,4,sábado
20151213,13/12/2015,diciembre,2015,4,domingo
20151214,14/12/2015,diciembre,2015,4,lunes
20151215,15/12/2015,diciembre,2015,4,martes
20151216,16/12/2015,diciembre,2015,4,miércoles
20151217,17/12/2015,diciembre,2015,4,jueves
20151218,18/12/2015,diciembre,2015,4,viernes
20151219,19/12/2015,diciembre,2015,4,sábado
20151220,20/12/2015,diciembre,2015,4,domingo
20151221,21/12/2015,diciembre,2015,4,lunes
20151222,22/12/2015,diciembre,2015,4,martes
20151223,23/12/2015,diciembre,2015,4,miércoles
20151224,24/12/2015,diciembre,2015,4,jueves
20151225,25/12/2015,diciembre,2015,4,viernes
20151226,26/12/2015,diciembre,2015,4,sábado
20151227,27/12/2015,diciembre,2015,4,domingo
20151228,28/12/2015,diciembre,2015,4,lunes
20151229,29/12/2015,diciembre,2015,4,martes
20151230,30/12/2015,diciembre,2015,4,miércoles
20151231,31/12/2015,diciembre,2015,4,jueves
20160101,1/1/2016,enero,2016,1,viernes
20160102,2/1/2016,enero,2016,1,sábado
20160103,3/1/2016,enero,2016,1,domingo
20160104,4/1/2016,enero,2016,1,lunes
20160105,5/1/2016,enero,2016,1,martes
20160106,6/1/2016,enero,2016,1,miércoles
20160107,7/1/2016,enero,2016,1,jueves
20160108,8/1/2016,enero,2016,1,viernes
20160109,9/1/2016,enero,2016,1,sábado
20160110,10/1/2016,enero,2016,1,domingo
20160111,11/1/2016,enero,2016,1,lunes
20160112,12/1/2016,enero,2016,1,martes
20160113,13/1/2016,enero,2016,1,miércoles
20160114,14/1/2016,enero,2016,1,jueves
20160115,15/1/2016,enero,2016,1,viernes
20160116,16/1/2016,enero,2016,1,sábado
20160117,17/1/2016,enero,2016,1,domingo
20160118,18/1/2016,enero,2016,1,lunes
20160119,19/1/2016,enero,2016,1,martes
20160120,20/1/2016,enero,2016,1,miércoles
20160121,21/1/2016,enero,2016,1,jueves
20160122,22/1/2016,enero,2016,1,viernes
20160123,23/1/2016,enero,2016,1,sábado
20160124,24/1/2016,enero,2016,1,domingo
20160125,25/1/2016,enero,2016,1,lunes
20160126,26/1/2016,enero,2016,1,martes
20160127,27/1/2016,enero,2016,1,miércoles
20160128,28/1/2016,enero,2016,1,jueves
20160129,29/1/2016,enero,2016,1,viernes
20160130,30/1/2016,enero,2016,1,sábado
20160131,31/1/2016,enero,2016,1,domingo
20160201,1/2/2016,febrero,2016,1,lunes
20160202,2/2/2016,febrero,2016,1,martes
20160203,3/2/2016,febrero,2016,1,miércoles
20160204,4/2/2016,febrero,2016,1,jueves
20160205,5/2/2016,febrero,2016,1,viernes
20160206,6/2/2016,febrero,2016,1,sábado
20160207,7/2/2016,febrero,2016,1,domingo
20160208,8/2/2016,febrero,2016,1,lunes
20160209,9/2/2016,febrero,2016,1,martes
20160210,10/2/2016,febrero,2016,1,miércoles
20160211,11/2/2016,febrero,2016,1,jueves
20160212,12/2/2016,febrero,2016,1,viernes
20160213,13/2/2016,febrero,2016,1,sábado
20160214,14/2/2016,febrero,2016,1,domingo
20160215,15/2/2016,febrero,2016,1,lunes
20160216,16/2/2016,febrero,2016,1,martes
20160217,17/2/2016,febrero,2016,1,miércoles
20160218,18/2/2016,febrero,2016,1,jueves
20160219,19/2/2016,febrero,2016,1,viernes
20160220,20/2/2016,febrero,2016,1,sábado
20160221,21/2/2016,febrero,2016,1,domingo
20160222,22/2/2016,febrero,2016,1,lunes
20160223,23/2/2016,febrero,2016,1,martes
20160224,24/2/2016,febrero,2016,1,miércoles
20160225,25/2/2016,febrero,2016,1,jueves
20160226,26/2/2016,febrero,2016,1,viernes
20160227,27/2/2016,febrero,2016,1,sábado
20160228,28/2/2016,febrero,2016,1,domingo
20160229,29/2/2016,febrero,2016,1,lunes
20160301,1/3/2016,marzo,2016,1,martes
20160302,2/3/2016,marzo,2016,1,miércoles
20160303,3/3/2016,marzo,2016,1,jueves
20160304,4/3/2016,marzo,2016,1,viernes
20160305,5/3/2016,marzo,2016,1,sábado
20160306,6/3/2016,marzo,2016,1,domingo
20160307,7/3/2016,marzo,2016,1,lunes
20160308,8/3/2016,marzo,2016,1,martes
20160309,9/3/2016,marzo,2016,1,miércoles
20160310,10/3/2016,marzo,2016,1,jueves
20160311,11/3/2016,marzo,2016,1,viernes
20160312,12/3/2016,marzo,2016,1,sábado
20160313,13/3/2016,marzo,2016,1,domingo
20160314,14/3/2016,marzo,2016,1,lunes
20160315,15/3/2016,marzo,2016,1,martes
20160316,16/3/2016,marzo,2016,1,miércoles
20160317,17/3/2016,marzo,2016,1,jueves
20160318,18/3/2016,marzo,2016,1,viernes
20160319,19/3/2016,marzo,2016,1,sábado
20160320,20/3/2016,marzo,2016,1,domingo
20160321,21/3/2016,marzo,2016,1,lunes
20160322,22/3/2016,marzo,2016,1,martes
20160323,23/3/2016,marzo,2016,1,miércoles
20160324,24/3/2016,marzo,2016,1,jueves
20160325,25/3/2016,marzo,2016,1,viernes
20160326,26/3/2016,marzo,2016,1,sábado
20160327,27/3/2016,marzo,2016,1,domingo
20160328,28/3/2016,marzo,2016,1,lunes
20160329,29/3/2016,marzo,2016,1,martes
20160330,30/3/2016,marzo,2016,1,miércoles
20160331,31/3/2016,marzo,2016,1,jueves
20160401,1/4/2016,abril,2016,2,viernes
20160402,2/4/2016,abril,2016,2,sábado
20160403,3/4/2016,abril,2016,2,domingo
20160404,4/4/2016,abril,2016,2,lunes
20160405,5/4/2016,abril,2016,2,martes
20160406,6/4/2016,abril,2016,2,miércoles
20160407,7/4/2016,abril,2016,2,jueves
20160408,8/4/2016,abril,2016,2,viernes
20160409,9/4/2016,abril,2016,2,sábado
20160410,10/4/2016,abril,2016,2,domingo
20160411,11/4/2016,abril,2016,2,lunes
20160412,12/4/2016,abril,2016,2,martes
20160413,13/4/2016,abril,2016,2,miércoles
20160414,14/4/2016,abril,2016,2,jueves
20160415,15/4/2016,abril,2016,2,viernes
20160416,16/4/2016,abril,2016,2,sábado
20160417,17/4/2016,abril,2016,2,domingo
20160418,18/4/2016,abril,2016,2,lunes
20160419,19/4/2016,abril,2016,2,martes
20160420,20/4/2016,abril,2016,2,miércoles
20160421,21/4/2016,abril,2016,2,jueves
20160422,22/4/2016,abril,2016,2,viernes
20160423,23/4/2016,abril,2016,2,sábado
20160424,24/4/2016,abril,2016,2,domingo
20160425,25/4/2016,abril,2016,2,lunes
20160426,26/4/2016,abril,2016,2,martes
20160427,27/4/2016,abril,2016,2,miércoles
20160428,28/4/2016,abril,2016,2,jueves
20160429,29/4/2016,abril,2016,2,viernes
20160430,30/4/2016,abril,2016,2,sábado
20160501,1/5/2016,mayo,2016,2,domingo
20160502,2/5/2016,mayo,2016,2,lunes
20160503,3/5/2016,mayo,2016,2,martes
20160504,4/5/2016,mayo,2016,2,miércoles
20160505,5/5/2016,mayo,2016,2,jueves
20160506,6/5/2016,mayo,2016,2,viernes
20160507,7/5/2016,mayo,2016,2,sábado
20160508,8/5/2016,mayo,2016,2,domingo
20160509,9/5/2016,mayo,2016,2,lunes
20160510,10/5/2016,mayo,2016,2,martes
20160511,11/5/2016,mayo,2016,2,miércoles
20160512,12/5/2016,mayo,2016,2,jueves
20160513,13/5/2016,mayo,2016,2,viernes
20160514,14/5/2016,mayo,2016,2,sábado
20160515,15/5/2016,mayo,2016,2,domingo
20160516,16/5/2016,mayo,2016,2,lunes
20160517,17/5/2016,mayo,2016,2,martes
20160518,18/5/2016,mayo,2016,2,miércoles
20160519,19/5/2016,mayo,2016,2,jueves
20160520,20/5/2016,mayo,2016,2,viernes
20160521,21/5/2016,mayo,2016,2,sábado
20160522,22/5/2016,mayo,2016,2,domingo
20160523,23/5/2016,mayo,2016,2,lunes
20160524,24/5/2016,mayo,2016,2,martes
20160525,25/5/2016,mayo,2016,2,miércoles
20160526,26/5/2016,mayo,2016,2,jueves
20160527,27/5/2016,mayo,2016,2,viernes
20160528,28/5/2016,mayo,2016,2,sábado
20160529,29/5/2016,mayo,2016,2,domingo
20160530,30/5/2016,mayo,2016,2,lunes
20160531,31/5/2016,mayo,2016,2,martes
20160601,1/6/2016,junio,2016,2,miércoles
20160602,2/6/2016,junio,2016,2,jueves
20160603,3/6/2016,junio,2016,2,viernes
20160604,4/6/2016,junio,2016,2,sábado
20160605,5/6/2016,junio,2016,2,domingo
20160606,6/6/2016,junio,2016,2,lunes
20160607,7/6/2016,junio,2016,2,martes
20160608,8/6/2016,junio,2016,2,miércoles
20160609,9/6/2016,junio,2016,2,jueves
20160610,10/6/2016,junio,2016,2,viernes
20160611,11/6/2016,junio,2016,2,sábado
20160612,12/6/2016,junio,2016,2,domingo
20160613,13/6/2016,junio,2016,2,lunes
20160614,14/6/2016,junio,2016,2,martes
20160615,15/6/2016,junio,2016,2,miércoles
20160616,16/6/2016,junio,2016,2,jueves
20160617,17/6/2016,junio,2016,2,viernes
20160618,18/6/2016,junio,2016,2,sábado
20160619,19/6/2016,junio,2016,2,domingo
20160620,20/6/2016,junio,2016,2,lunes
20160621,21/6/2016,junio,2016,2,martes
20160622,22/6/2016,junio,2016,2,miércoles
20160623,23/6/2016,junio,2016,2,jueves
20160624,24/6/2016,junio,2016,2,viernes
20160625,25/6/2016,junio,2016,2,sábado
20160626,26/6/2016,junio,2016,2,domingo
20160627,27/6/2016,junio,2016,2,lunes
20160628,28/6/2016,junio,2016,2,martes
20160629,29/6/2016,junio,2016,2,miércoles
20160630,30/6/2016,junio,2016,2,jueves
20160701,1/7/2016,julio,2016,3,viernes
20160702,2/7/2016,julio,2016,3,sábado
20160703,3/7/2016,julio,2016,3,domingo
20160704,4/7/2016,julio,2016,3,lunes
20160705,5/7/2016,julio,2016,3,martes
20160706,6/7/2016,julio,2016,3,miércoles
20160707,7/7/2016,julio,2016,3,jueves
20160708,8/7/2016,julio,2016,3,viernes
20160709,9/7/2016,julio,2016,3,sábado
20160710,10/7/2016,julio,2016,3,domingo
20160711,11/7/2016,julio,2016,3,lunes
20160712,12/7/2016,julio,2016,3,martes
20160713,13/7/2016,julio,2016,3,miércoles
20160714,14/7/2016,julio,2016,3,jueves
20160715,15/7/2016,julio,2016,3,viernes
20160716,16/7/2016,julio,2016,3,sábado
20160717,17/7/2016,julio,2016,3,domingo
20160718,18/7/2016,julio,2016,3,lunes
20160719,19/7/2016,julio,2016,3,martes
20160720,20/7/2016,julio,2016,3,miércoles
20160721,21/7/2016,julio,2016,3,jueves
20160722,22/7/2016,julio,2016,3,viernes
20160723,23/7/2016,julio,2016,3,sábado
20160724,24/7/2016,julio,2016,3,domingo
20160725,25/7/2016,julio,2016,3,lunes
20160726,26/7/2016,julio,2016,3,martes
20160727,27/7/2016,julio,2016,3,miércoles
20160728,28/7/2016,julio,2016,3,jueves
20160729,29/7/2016,julio,2016,3,viernes
20160730,30/7/2016,julio,2016,3,sábado
20160731,31/7/2016,julio,2016,3,domingo
20160801,1/8/2016,agosto,2016,3,lunes
20160802,2/8/2016,agosto,2016,3,martes
20160803,3/8/2016,agosto,2016,3,miércoles
20160804,4/8/2016,agosto,2016,3,jueves
20160805,5/8/2016,agosto,2016,3,viernes
20160806,6/8/2016,agosto,2016,3,sábado
20160807,7/8/2016,agosto,2016,3,domingo
20160808,8/8/2016,agosto,2016,3,lunes
20160809,9/8/2016,agosto,2016,3,martes
20160810,10/8/2016,agosto,2016,3,miércoles
20160811,11/8/2016,agosto,2016,3,jueves
20160812,12/8/2016,agosto,2016,3,viernes
20160813,13/8/2016,agosto,2016,3,sábado
20160814,14/8/2016,agosto,2016,3,domingo
20160815,15/8/2016,agosto,2016,3,lunes
20160816,16/8/2016,agosto,2016,3,martes
20160817,17/8/2016,agosto,2016,3,miércoles
20160818,18/8/2016,agosto,2016,3,jueves
20160819,19/8/2016,agosto,2016,3,viernes
20160820,20/8/2016,agosto,2016,3,sábado
20160821,21/8/2016,agosto,2016,3,domingo
20160822,22/8/2016,agosto,2016,3,lunes
20160823,23/8/2016,agosto,2016,3,martes
20160824,24/8/2016,agosto,2016,3,miércoles
20160825,25/8/2016,agosto,2016,3,jueves
20160826,26/8/2016,agosto,2016,3,viernes
20160827,27/8/2016,agosto,2016,3,sábado
20160828,28/8/2016,agosto,2016,3,domingo
20160829,29/8/2016,agosto,2016,3,lunes
20160830,30/8/2016,agosto,2016,3,martes
20160831,31/8/2016,agosto,2016,3,miércoles
20160901,1/9/2016,septiembre,2016,3,jueves
20160902,2/9/2016,septiembre,2016,3,viernes
20160903,3/9/2016,septiembre,2016,3,sábado
20160904,4/9/2016,septiembre,2016,3,domingo
20160905,5/9/2016,septiembre,2016,3,lunes
20160906,6/9/2016,septiembre,2016,3,martes
20160907,7/9/2016,septiembre,2016,3,miércoles
20160908,8/9/2016,septiembre,2016,3,jueves
20160909,9/9/2016,septiembre,2016,3,viernes
20160910,10/9/2016,septiembre,2016,3,sábado
20160911,11/9/2016,septiembre,2016,3,domingo
20160912,12/9/2016,septiembre,2016,3,lunes
20160913,13/9/2016,septiembre,2016,3,martes
20160914,14/9/2016,septiembre,2016,3,miércoles
20160915,15/9/2016,septiembre,2016,3,jueves
20160916,16/9/2016,septiembre,2016,3,viernes
20160917,17/9/2016,septiembre,2016,3,sábado
20160918,18/9/2016,septiembre,2016,3,domingo
20160919,19/9/2016,septiembre,2016,3,lunes
20160920,20/9/2016,septiembre,2016,3,martes
20160921,21/9/2016,septiembre,2016,3,miércoles
20160922,22/9/2016,septiembre,2016,3,jueves
20160923,23/9/2016,septiembre,2016,3,viernes
20160924,24/9/2016,septiembre,2016,3,sábado
20160925,25/9/2016,septiembre,2016,3,domingo
20160926,26/9/2016,septiembre,2016,3,lunes
20160927,27/9/2016,septiembre,2016,3,martes
20160928,28/9/2016,septiembre,2016,3,miércoles
20160929,29/9/2016,septiembre,2016,3,jueves
20160930,30/9/2016,septiembre,2016,3,viernes
20161001,1/10/2016,octubre,2016,4,sábado
20161002,2/10/2016,octubre,2016,4,domingo
20161003,3/10/2016,octubre,2016,4,lunes
20161004,4/10/2016,octubre,2016,4,martes
20161005,5/10/2016,octubre,2016,4,miércoles
20161006,6/10/2016,octubre,2016,4,jueves
20161007,7/10/2016,octubre,2016,4,viernes
20161008,8/10/2016,octubre,2016,4,sábado
20161009,9/10/2016,octubre,2016,4,domingo
20161010,10/10/2016,octubre,2016,4,lunes
20161011,11/10/2016,octubre,2016,4,martes
20161012,12/10/2016,octubre,2016,4,miércoles
20161013,13/10/2016,octubre,2016,4,jueves
20161014,14/10/2016,octubre,2016,4,viernes
